CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,InternetService,TechSupport,SeniorCitizen,Partner,PaperlessBilling,Churn
CUST01393,36.0,Female,9,145.74,3689.75,Month-to-Month,Electronic Check,No,Yes,0,Yes,No,No
CUST01394,63.0,Male,7,77.03,492.27,Two Year,Electronic Check,No,No,1,Yes,No,Yes
CUST01395,51.0,male,8,71.14,4963.42,Two Year,Credit Card,Fiber Optic,Yes,0,No,No,No
CUST01396,50.0,M,8,130.05,2779.5,Month-to-Month,Credit Card,DSL,No,1,Yes,No,No
CUST01397,40.0,male,1,75.5,4811.75,One Year,Bank Transfer,DSL,Yes,0,No,No,No
CUST01398,45.0,M,12,91.76,1225.99,Two Year,Bank Transfer,No,No,1,Yes,No,No
CUST01399,49.0,Male,12,50.02,8395.02,Two Year,Bank Transfer,DSL,Yes,1,Yes,Yes,No
CUST01400,67.0,Male,6,116.66,8052.8,Month-to-Month,Electronic Check,Fiber Optic,Yes,0,Yes,No,Yes
CUST01401,24.0,Female,6,89.16,1726.17,One Year,Mailed Check,No,No,0,Yes,No,No
CUST01402,46.0,M,3,125.17,3104.13,One Year,Bank Transfer,DSL,No,0,No,Yes,No
CUST01403,25.0,Female,8,121.5,5529.17,Month-to-Month,Electronic Check,No,Yes,1,No,No,No
CUST01404,18.0,Female,7,47.95,879.26,Two Year,Bank Transfer,No,No,0,Yes,No,No
CUST01405,20.0,Male,11,113.03,,Month-to-Month,Electronic Check,DSL,No,0,Yes,Yes,No
CUST01406,41.0,male,0,124.01,2274.99,Month-to-Month,Credit Card,Fiber Optic,Yes,0,No,No,No
CUST01407,40.0,male,1,64.99,8241.34,One Year,Electronic Check,DSL,Yes,0,No,Yes,No
CUST01408,25.0,Female,12,42.44,7675.55,Two Year,Credit Card,DSL,No,0,Yes,Yes,No
CUST01409,64.0,Male,14,20.34,5226.9,Two Year,Electronic Check,DSL,No,1,Yes,No,No
CUST01410,54.0,M,12,78.62,4692.71,One Year,Mailed Check,DSL,No,1,Yes,Yes,No
CUST01411,20.0,male,1,65.82,8377.92,Two Year,Electronic Check,DSL,No,0,Yes,Yes,No
CUST01412,68.0,Female,11,92.14,8393.2,Two Year,Credit Card,DSL,Yes,1,Yes,No,No
CUST01413,50.0,male,11,44.45,8724.58,Month-to-Month,Mailed Check,Fiber Optic,Yes,0,Yes,No,No
CUST01414,45.0,male,10,131.76,1145.9,Month-to-Month,Electronic Check,No,Yes,0,No,Yes,No
CUST01415,64.0,M,14,53.51,1461.81,Month-to-Month,Electronic Check,Fiber Optic,Yes,1,No,No,No
CUST01416,25.0,Male,14,49.44,6097.1,Two Year,Bank Transfer,DSL,No,1,No,Yes,No
CUST01417,51.0,M,7,82.49,4882.08,Two Year,Mailed Check,Fiber Optic,Yes,1,No,Yes,Yes
CUST01418,52.0,Male,14,84.85,185.82,Two Year,Credit Card,No,Yes,1,Yes,No,No
CUST01419,49.0,male,0,47.96,576.54,Two Year,Mailed Check,Fiber Optic,No,1,No,Yes,No
CUST01420,41.0,Female,3,55.34,7994.96,One Year,Credit Card,DSL,No,1,No,No,Yes
CUST01421,31.0,M,9,42.06,7822.46,One Year,Bank Transfer,No,Yes,1,No,No,No
CUST01422,49.0,Male,11,113.4,3228.29,Two Year,Bank Transfer,DSL,No,0,Yes,No,No
CUST01423,63.0,male,4,120.11,8021.63,Month-to-Month,Credit Card,DSL,Yes,0,Yes,No,No
CUST01424,60.0,Male,8,80.1,5351.2,Month-to-Month,Credit Card,No,No,0,Yes,Yes,No
CUST01425,33.0,Male,6,112.83,7257.03,One Year,Credit Card,No,No,1,No,No,No
CUST01426,21.0,Male,7,115.67,,One Year,Bank Transfer,DSL,Yes,0,No,No,Yes
CUST01427,69.0,male,13,742.6067639881861,1038.32,Two Year,Mailed Check,Fiber Optic,No,0,Yes,No,No
CUST01428,54.0,Female,10,145.6,3914.87,Two Year,Bank Transfer,No,Yes,0,Yes,Yes,No
CUST01429,38.0,Female,8,126.73,4126.55,Two Year,Electronic Check,Fiber Optic,Yes,0,No,No,No
CUST01430,31.0,Female,12,46.58,4967.48,Two Year,Bank Transfer,Fiber Optic,Yes,1,Yes,Yes,Yes
CUST01431,48.0,Male,6,44.2,968.13,Two Year,Electronic Check,No,No,0,Yes,Yes,Yes
CUST01432,65.0,male,4,36.34,8922.79,Month-to-Month,Electronic Check,Fiber Optic,Yes,0,No,Yes,Yes
CUST01433,35.0,Male,12,37.99,2212.35,Month-to-Month,Bank Transfer,No,Yes,0,No,Yes,Yes
CUST01434,24.0,Female,14,117.26,1803.0,Two Year,Bank Transfer,No,Yes,0,No,No,No
CUST01435,27.0,Female,4,81.06,4750.69,Month-to-Month,Bank Transfer,No,Yes,0,Yes,No,No
CUST01436,24.0,male,9,121.78,4844.13,Two Year,Mailed Check,No,Yes,1,No,Yes,No
CUST01437,50.0,Male,10,117.01,3969.59,Two Year,Bank Transfer,Fiber Optic,Yes,0,No,Yes,No
CUST01438,40.0,M,5,98.6,6951.59,One Year,Credit Card,Fiber Optic,No,0,Yes,No,Yes
CUST01439,38.0,M,4,109.23,4659.56,Month-to-Month,Bank Transfer,No,Yes,0,Yes,Yes,No
CUST01440,36.0,Female,12,22.39,5495.07,Month-to-Month,Electronic Check,No,No,0,Yes,Yes,Yes
CUST01441,65.0,male,11,60.53,6519.24,One Year,Mailed Check,No,No,0,No,Yes,Yes
CUST01442,36.0,Male,10,102.92,244.73,Month-to-Month,Mailed Check,No,Yes,0,No,No,No
CUST01443,53.0,Male,8,21.21,5144.38,One Year,Electronic Check,DSL,No,1,Yes,Yes,Yes
CUST01444,46.0,Female,2,24.29,7960.07,Month-to-Month,Mailed Check,Fiber Optic,No,0,No,Yes,No
CUST01445,35.0,Female,2,130.75,176.15,Two Year,Mailed Check,Fiber Optic,Yes,0,No,Yes,Yes
CUST01446,19.0,Male,14,108.92,3658.54,One Year,Credit Card,No,No,1,No,No,No
CUST01447,18.0,Male,6,54.5,8337.52,Two Year,Credit Card,DSL,Yes,1,No,Yes,No
CUST01448,64.0,Female,6,109.44,3191.33,Two Year,Mailed Check,DSL,No,0,Yes,No,Yes
CUST01449,22.0,Male,5,123.02,,Month-to-Month,Bank Transfer,DSL,Yes,0,No,No,No
CUST01450,37.0,M,2,59.88,8834.24 ,One Year,Mailed Check,No,No,1,No,No,No
CUST01451,28.0,Female,13,24.68,1809.93,Two Year,Credit Card,DSL,Yes,0,No,No,Yes
CUST01452,59.0,Male,12,141.26,,Two Year,Mailed Check,No,Yes,1,Yes,Yes,No
CUST01453,19.0,Female,6,64.87,7737.61,One Year,Bank Transfer,DSL,No,0,No,Yes,No
CUST01454,20.0,male,4,33.84,7818.82 ,Month-to-Month,Bank Transfer,No,Yes,0,No,No,Yes
CUST01455,40.0,Female,6,83.94,,Two Year,Credit Card,No,Yes,0,No,Yes,No
CUST01456,29.0,Female,1,119.9,4637.58,Month-to-Month,Mailed Check,Fiber Optic,No,1,Yes,Yes,No
CUST01457,37.0,male,5,48.81,7525.54,One Year,Credit Card,No,Yes,1,No,No,No
CUST01458,22.0,M,13,55.03,6652.26,Month-to-Month,Electronic Check,DSL,Yes,1,Yes,No,No
CUST01459,54.0,Male,7,51.55,2401.04,One Year,Credit Card,Fiber Optic,No,1,No,Yes,No
CUST01460,55.0,male,0,148.92,171.7,Month-to-Month,Credit Card,DSL,No,0,Yes,Yes,No
CUST01461,47.0,Female,3,45.66,4327.71,Month-to-Month,Credit Card,No,No,0,Yes,Yes,No
CUST01462,26.0,Male,10,94.82,7733.03,Two Year,Mailed Check,Fiber Optic,No,1,No,Yes,No
CUST01463,51.0,male,0,140.28,8064.6,Month-to-Month,Electronic Check,No,No,1,No,No,No
CUST01464,61.0,Male,13,39.1,8606.91,Two Year,Mailed Check,No,No,1,Yes,No,No
CUST01465,52.0,Male,0,146.21,7918.48,One Year,Bank Transfer,DSL,Yes,1,Yes,No,Yes
CUST01466,69.0,male,9,143.17,5228.79,One Year,Electronic Check,DSL,No,0,No,Yes,No
CUST01467,39.0,Male,11,134.99,4012.56,Two Year,Credit Card,DSL,No,1,No,No,No
CUST01468,61.0,M,13,47.89,6978.15,Month-to-Month,Credit Card,Fiber Optic,No,0,No,Yes,No
CUST01469,41.0,male,13,102.43,6663.6,One Year,Credit Card,DSL,Yes,1,No,No,No
CUST01470,34.0,M,10,118.92,4852.53,One Year,Mailed Check,No,Yes,0,No,Yes,No
CUST01471,,Female,7,148.18,804.2,One Year,Bank Transfer,Fiber Optic,Yes,1,No,Yes,Yes
CUST01472,47.0,Male,6,43.46,8336.21,Two Year,Electronic Check,DSL,No,0,No,No,No
CUST01473,63.0,Female,11,119.58,4111.31,One Year,Electronic Check,DSL,Yes,0,Yes,No,Yes
CUST01474,40.0,Female,9,64.04,3282.74,One Year,Mailed Check,DSL,Yes,0,Yes,Yes,No
CUST01475,49.0,Male,12,42.83,5673.52,One Year,Bank Transfer,No,Yes,0,No,Yes,No
CUST01476,34.0,male,0,74.78,6071.06,One Year,Electronic Check,DSL,Yes,0,No,No,Yes
CUST01477,67.0,Male,10,123.2,1911.98,Two Year,Mailed Check,No,No,0,No,Yes,Yes
CUST01478,68.0,Female,13,80.43,7535.71,Two Year,Bank Transfer,Fiber Optic,No,0,Yes,Yes,Yes
CUST01479,34.0,Female,12,89.88,2623.64,Month-to-Month,Bank Transfer,DSL,No,0,Yes,Yes,No
CUST01480,31.0,male,1,149.37,1696.42,One Year,Electronic Check,No,No,0,No,No,Yes
CUST01481,26.0,Male,3,71.88,3669.47,Two Year,Electronic Check,DSL,No,1,No,Yes,Yes
CUST01482,57.0,Female,0,100.0,6580.43,Month-to-Month,Bank Transfer,DSL,No,1,Yes,Yes,No
CUST01483,19.0,M,2,67.48,8689.81,Month-to-Month,Electronic Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST01484,62.0,Female,7,71.06,7287.35,One Year,Mailed Check,Fiber Optic,No,1,Yes,No,No
CUST01485,42.0,Female,7,110.43,8464.33,Month-to-Month,Bank Transfer,No,No,1,No,No,No
CUST01486,56.0,male,7,141.93,1282.64,Two Year,Electronic Check,No,No,0,No,No,No
CUST01487,26.0,M,5,90.51,659.17,Month-to-Month,Electronic Check,No,No,0,Yes,Yes,Yes
CUST01488,39.0,Female,5,119.89,5028.19,Month-to-Month,Mailed Check,Fiber Optic,No,1,No,Yes,No
CUST01489,60.0,Female,4,31.6,2626.87,Two Year,Electronic Check,No,Yes,0,No,Yes,No
CUST01490,63.0,M,12,47.45,7455.93,Month-to-Month,Electronic Check,Fiber Optic,Yes,0,No,Yes,No
CUST01491,21.0,Male,8,85.28,6054.45,Month-to-Month,Electronic Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST01492,43.0,Male,3,22.6,8737.14,Month-to-Month,Credit Card,DSL,Yes,1,Yes,Yes,No
CUST01493,46.0,Female,9,52.87,2308.04,Month-to-Month,Mailed Check,DSL,Yes,1,Yes,No,Yes
CUST01494,62.0,Female,14,87.26,4382.34,One Year,Mailed Check,No,No,1,No,Yes,No
CUST01495,51.0,Male,11,21.94,4521.14,One Year,Credit Card,Fiber Optic,Yes,0,No,No,No
CUST01496,40.0,male,11,54.39,2167.81,Two Year,Mailed Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST01497,54.0,M,11,86.82,5319.04,Month-to-Month,Electronic Check,Fiber Optic,No,0,No,Yes,No
CUST01498,28.0,M,6,94.51,4000.71,Two Year,Electronic Check,DSL,Yes,0,Yes,No,Yes
CUST01499,23.0,male,0,140.35,4031.56,One Year,Electronic Check,Fiber Optic,Yes,0,No,No,No
CUST01500,35.0,male,14,103.89,3277.38,Month-to-Month,Mailed Check,No,No,1,No,Yes,No
CUST01501,38.0,male,8,73.92,172.03,Month-to-Month,Mailed Check,No,No,0,No,Yes,No
CUST01502,59.0,male,6,140.95,4708.42,One Year,Bank Transfer,DSL,No,1,No,Yes,No
CUST01503,53.0,male,9,122.03,3030.53,Month-to-Month,Credit Card,No,Yes,0,No,No,No
CUST01504,58.0,male,11,46.0,31.85,Month-to-Month,Mailed Check,Fiber Optic,Yes,1,Yes,Yes,No
CUST01505,55.0,M,8,37.01,2785.33,One Year,Bank Transfer,Fiber Optic,Yes,0,Yes,Yes,No
CUST01506,51.0,male,6,107.86,2522.08,Two Year,Credit Card,No,No,0,No,No,No
CUST01507,34.0,Male,1,92.78,3553.16,Two Year,Credit Card,DSL,Yes,0,Yes,No,No
CUST01508,54.0,male,14,122.66,1204.03,Month-to-Month,Electronic Check,Fiber Optic,Yes,0,No,Yes,No
CUST01509,42.0,male,5,116.04,4579.0,One Year,Electronic Check,Fiber Optic,Yes,1,No,Yes,No
CUST01510,55.0,M,9,101.28,6238.11,Two Year,Bank Transfer,DSL,Yes,0,No,No,No
CUST01511,29.0,M,11,148.23,5679.07,Two Year,Bank Transfer,Fiber Optic,No,1,Yes,Yes,No
CUST01512,40.0,male,10,89.37,7237.72,Month-to-Month,Electronic Check,No,No,1,No,No,Yes
CUST01513,59.0,M,3,34.7,4079.03,Two Year,Electronic Check,No,No,1,No,No,Yes
CUST01514,39.0,Female,2,127.68,4681.44,One Year,Credit Card,DSL,No,0,Yes,Yes,No
CUST01515,38.0,M,1,52.74,7297.41,Two Year,Credit Card,DSL,Yes,0,No,No,No
CUST01516,44.0,M,5,121.05,3860.76,One Year,Mailed Check,No,No,1,Yes,No,No
CUST01517,48.0,M,7,144.42,6320.36,One Year,Electronic Check,DSL,Yes,0,Yes,Yes,No
CUST01518,,M,5,110.58,3922.73,Month-to-Month,Credit Card,No,No,1,Yes,No,Yes
CUST01519,44.0,Male,8,97.48,3771.27,Two Year,Bank Transfer,DSL,No,1,Yes,No,Yes
CUST01520,57.0,Male,13,79.85,6846.65,Month-to-Month,Credit Card,No,Yes,0,Yes,Yes,No
CUST01521,51.0,Male,4,67.37,1590.04,Two Year,Electronic Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST01522,29.0,male,1,65.89,3060.5,Month-to-Month,Credit Card,Fiber Optic,No,1,Yes,No,No
CUST01523,62.0,male,7,102.73,2033.07,Month-to-Month,Electronic Check,No,Yes,1,No,Yes,No
CUST01524,24.0,Female,8,117.67,3244.81,Month-to-Month,Credit Card,Fiber Optic,No,0,No,No,Yes
CUST01525,27.0,Male,13,108.21,2088.77,Two Year,Mailed Check,No,Yes,0,No,No,No
CUST01526,62.0,male,9,45.79,5223.06 ,Month-to-Month,Mailed Check,DSL,No,0,No,No,No
CUST01527,34.0,M,3,84.22,7187.57,One Year,Bank Transfer,Fiber Optic,No,1,No,Yes,No
CUST01528,43.0,M,5,122.91,7083.79,Two Year,Bank Transfer,Fiber Optic,No,1,No,No,No
CUST01529,38.0,Male,14,81.84,3293.22,One Year,Electronic Check,Fiber Optic,No,1,No,No,No
CUST01530,45.0,Female,10,89.76,8899.07,Month-to-Month,Electronic Check,No,Yes,0,No,Yes,Yes
CUST01531,63.0,Female,9,120.25,5352.81,Month-to-Month,Electronic Check,Fiber Optic,Yes,1,Yes,Yes,No
CUST01532,19.0,M,7,105.96,3606.61,One Year,Credit Card,DSL,No,1,No,Yes,Yes
CUST01533,60.0,Female,8,73.21,7523.14,Month-to-Month,Credit Card,Fiber Optic,No,1,No,Yes,Yes
CUST01534,18.0,Male,11,136.4,6574.27,Two Year,Credit Card,DSL,No,0,Yes,No,Yes
CUST01535,68.0,M,4,41.13,6748.49,One Year,Bank Transfer,Fiber Optic,Yes,1,Yes,Yes,No
CUST01536,53.0,male,11,149.42,1781.33,Two Year,Electronic Check,Fiber Optic,No,0,Yes,Yes,No
CUST01537,68.0,male,5,35.45,4225.55,Two Year,Credit Card,DSL,Yes,1,No,No,No
CUST01538,43.0,Female,10,21.94,7759.22,Two Year,Bank Transfer,Fiber Optic,Yes,1,Yes,No,No
CUST01539,46.0,M,3,135.7,4546.26,Month-to-Month,Mailed Check,DSL,No,0,Yes,Yes,Yes
CUST01540,38.0,M,4,51.84,6157.41,Month-to-Month,Electronic Check,DSL,Yes,0,Yes,Yes,No
CUST01541,28.0,male,6,114.86,5299.64,One Year,Mailed Check,DSL,No,0,Yes,Yes,No
CUST01542,57.0,M,8,125.43,7584.36,One Year,Bank Transfer,Fiber Optic,No,1,No,Yes,No
CUST01543,28.0,M,9,131.67,2575.36,Two Year,Electronic Check,Fiber Optic,Yes,0,Yes,No,No
CUST01544,53.0,M,10,148.91,5187.77,Month-to-Month,Credit Card,DSL,Yes,1,No,Yes,No
CUST01545,66.0,Female,12,58.23,1126.65,Month-to-Month,Bank Transfer,Fiber Optic,No,1,Yes,No,No
CUST01546,56.0,M,5,112.33,6218.09 ,Month-to-Month,Mailed Check,No,Yes,0,Yes,No,Yes
CUST01547,57.0,Male,13,35.0,6593.07,One Year,Mailed Check,DSL,Yes,0,Yes,Yes,Yes
CUST01548,52.0,Female,5,72.89,404.68,Month-to-Month,Mailed Check,DSL,Yes,0,No,No,No
CUST01549,51.0,M,7,130.24,6088.6,Two Year,Bank Transfer,No,No,0,Yes,Yes,No
CUST01550,64.0,M,10,67.8,3743.92,Two Year,Bank Transfer,No,No,1,No,Yes,Yes
CUST01551,41.0,Male,3,96.84,1134.39,Two Year,Electronic Check,DSL,Yes,1,Yes,Yes,No
CUST01552,39.0,Female,2,85.49,3790.77,Month-to-Month,Electronic Check,No,No,0,No,Yes,No
CUST01553,22.0,male,13,103.97,1764.21,Two Year,Mailed Check,DSL,No,0,No,No,No
CUST01554,50.0,male,6,146.48,3751.72,Two Year,Bank Transfer,Fiber Optic,Yes,1,Yes,Yes,No
CUST01555,53.0,Female,4,27.25,3471.36,One Year,Electronic Check,No,Yes,1,Yes,No,Yes
CUST01556,64.0,M,1,94.61,6650.76,One Year,Bank Transfer,DSL,Yes,0,Yes,Yes,No
CUST01557,37.0,M,1,132.19,6972.46,Month-to-Month,Credit Card,DSL,No,1,No,No,Yes
CUST01558,36.0,male,10,82.58,5471.12,Month-to-Month,Bank Transfer,DSL,No,1,Yes,No,No
CUST01559,52.0,male,5,30.21,223.73,Month-to-Month,Mailed Check,No,Yes,1,No,Yes,Yes
CUST01560,69.0,male,7,92.87,8380.58,Month-to-Month,Bank Transfer,Fiber Optic,No,1,No,Yes,Yes
CUST01561,60.0,Male,0,63.17,6182.37,Month-to-Month,Mailed Check,Fiber Optic,No,1,No,No,No
CUST01562,34.0,male,14,40.14,327.08,One Year,Electronic Check,No,No,1,No,No,Yes
CUST01563,62.0,Male,10,130.37,7373.12,One Year,Electronic Check,DSL,Yes,1,No,No,Yes
CUST01564,60.0,Female,5,87.81,1818.39,One Year,Electronic Check,DSL,No,1,No,Yes,No
CUST01565,51.0,M,11,141.33,5221.41,Two Year,Credit Card,DSL,No,0,No,Yes,Yes
CUST01566,26.0,male,1,124.78,4210.38,Two Year,Mailed Check,No,Yes,1,Yes,Yes,No
CUST01567,43.0,M,1,110.09,3790.15,One Year,Credit Card,No,No,0,Yes,Yes,No
CUST01568,19.0,M,6,20.65,8009.63,One Year,Credit Card,DSL,No,0,No,No,No
CUST01569,26.0,male,9,75.62,3947.5,Month-to-Month,Electronic Check,DSL,Yes,0,Yes,No,Yes
CUST01570,26.0,male,0,45.67,,One Year,Mailed Check,DSL,No,0,Yes,No,Yes
CUST01571,57.0,Female,5,138.4,8520.82,Month-to-Month,Bank Transfer,No,Yes,0,No,No,No
CUST01572,34.0,Male,13,42.7,8286.41,One Year,Bank Transfer,No,No,1,Yes,No,No
CUST01573,18.0,Male,6,57.19,6166.21,Month-to-Month,Mailed Check,Fiber Optic,No,0,No,Yes,No
CUST01574,42.0,M,13,87.19,4221.67,One Year,Bank Transfer,DSL,Yes,1,No,Yes,Yes
CUST01575,60.0,male,7,54.24,853.88,Month-to-Month,Electronic Check,DSL,Yes,0,Yes,No,Yes
CUST01576,57.0,Female,6,47.28,7120.92,Two Year,Electronic Check,Fiber Optic,Yes,1,No,Yes,Yes
CUST01577,59.0,Female,5,97.88,697.79,Two Year,Credit Card,DSL,No,1,No,Yes,Yes
CUST01578,42.0,Female,8,31.56,636.04,Month-to-Month,Electronic Check,Fiber Optic,No,0,Yes,Yes,No
CUST01579,56.0,Female,12,27.56,4845.71,Month-to-Month,Bank Transfer,No,Yes,1,Yes,Yes,No
CUST01580,52.0,Female,2,68.39,1457.95,Two Year,Credit Card,Fiber Optic,Yes,0,No,Yes,No
CUST01581,20.0,Male,10,113.69,89.42,One Year,Mailed Check,Fiber Optic,Yes,1,Yes,No,No
CUST01582,67.0,Male,5,92.12,3819.56,Month-to-Month,Mailed Check,No,No,1,No,No,Yes
CUST01583,54.0,Male,3,74.97,1252.21,One Year,Credit Card,DSL,No,0,Yes,Yes,No
CUST01584,61.0,male,1,93.55,1461.43,Two Year,Electronic Check,Fiber Optic,Yes,1,Yes,No,No
CUST01585,61.0,M,0,67.51,710.66,Two Year,Credit Card,Fiber Optic,No,1,Yes,No,Yes
CUST01586,68.0,Female,11,141.7,1861.74,Month-to-Month,Credit Card,DSL,No,1,No,Yes,No
CUST01587,47.0,male,11,27.14,6445.05,One Year,Electronic Check,Fiber Optic,No,1,Yes,Yes,No
CUST01588,55.0,Female,13,107.54,7284.17,Two Year,Mailed Check,No,Yes,1,No,Yes,Yes
CUST01589,51.0,Male,0,135.87,4083.75,One Year,Credit Card,Fiber Optic,No,1,No,Yes,No
CUST01590,29.0,male,10,124.51,4568.85,Two Year,Mailed Check,DSL,Yes,0,No,No,Yes
CUST01591,36.0,Male,9,43.93,313.24,Month-to-Month,Bank Transfer,DSL,Yes,1,Yes,Yes,No
CUST01592,54.0,Female,2,58.47,642.46,One Year,Electronic Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST01593,61.0,Female,3,113.22,2332.96,One Year,Bank Transfer,DSL,Yes,1,No,No,No
CUST01594,66.0,M,1,30.96,,Month-to-Month,Mailed Check,DSL,Yes,0,No,Yes,Yes
CUST01595,34.0,Female,12,125.54,6661.17,Month-to-Month,Bank Transfer,Fiber Optic,Yes,1,Yes,No,No
CUST01596,27.0,Male,11,113.46,5452.93,Month-to-Month,Bank Transfer,Fiber Optic,No,0,Yes,No,No
CUST01597,66.0,Female,10,114.85,3541.31,Month-to-Month,Bank Transfer,DSL,Yes,1,Yes,Yes,No
CUST01598,64.0,M,10,33.03,1082.55,Two Year,Credit Card,Fiber Optic,No,0,Yes,No,No
CUST01599,29.0,M,13,113.31,7031.34,One Year,Credit Card,No,No,0,No,Yes,No
CUST01600,33.0,Male,10,108.38,3286.8,Two Year,Electronic Check,Fiber Optic,No,0,No,No,No
CUST01601,41.0,male,0,128.02,6629.77,Month-to-Month,Mailed Check,DSL,No,1,Yes,Yes,No
CUST01602,36.0,Female,3,25.41,4626.55,Two Year,Mailed Check,No,Yes,1,No,Yes,Yes
CUST01603,25.0,M,14,23.0,6653.19,Two Year,Electronic Check,DSL,No,1,Yes,No,No
CUST01604,48.0,Female,6,68.49,8167.46,One Year,Mailed Check,DSL,Yes,0,Yes,Yes,No
CUST01605,38.0,Female,9,39.34,8290.85,One Year,Mailed Check,No,Yes,1,Yes,No,No
CUST01606,34.0,male,10,92.59,4825.26,One Year,Bank Transfer,Fiber Optic,No,0,Yes,No,No
CUST01607,40.0,M,5,139.26,4613.35 ,Month-to-Month,Bank Transfer,DSL,Yes,1,No,Yes,Yes
CUST01608,54.0,Female,5,70.89,2405.79,Month-to-Month,Mailed Check,Fiber Optic,No,0,No,No,No
CUST01609,33.0,M,10,129.84,8423.48,One Year,Electronic Check,Fiber Optic,Yes,0,No,Yes,No
CUST01610,23.0,Male,8,20.03,4132.11,Two Year,Electronic Check,No,Yes,0,Yes,No,No
CUST01611,25.0,Male,13,41.91,1165.77,One Year,Mailed Check,DSL,Yes,1,No,Yes,No
CUST01612,42.0,Female,14,23.96,3905.69,Month-to-Month,Electronic Check,No,No,0,Yes,No,No
CUST01613,35.0,M,1,62.66,1160.94,Two Year,Electronic Check,No,No,1,No,No,No
CUST01614,42.0,Female,3,138.06,4532.73,Month-to-Month,Bank Transfer,DSL,Yes,0,Yes,No,No
CUST01615,29.0,M,4,32.6,5060.25,One Year,Electronic Check,DSL,Yes,1,No,No,No
CUST01616,32.0,M,0,98.83,3053.05,One Year,Credit Card,No,No,0,Yes,No,No
CUST01617,43.0,male,7,78.69,663.42,Two Year,Bank Transfer,No,Yes,0,No,Yes,Yes
CUST01618,58.0,male,7,142.0,8492.66,One Year,Credit Card,No,No,0,No,Yes,No
CUST01619,62.0,male,5,35.93,6964.71,Month-to-Month,Mailed Check,DSL,No,1,No,No,Yes
CUST01620,43.0,Female,11,47.56,7553.15,Month-to-Month,Electronic Check,DSL,No,0,No,Yes,No
CUST01621,64.0,male,4,23.84,3314.48,Month-to-Month,Credit Card,No,No,0,No,Yes,No
CUST01622,49.0,male,7,76.41,6852.26,Two Year,Electronic Check,DSL,Yes,1,No,Yes,No
CUST01623,27.0,Male,2,56.12,4378.65,Month-to-Month,Credit Card,DSL,No,1,No,No,Yes
CUST01624,33.0,M,2,133.09,1825.73,One Year,Bank Transfer,DSL,No,0,Yes,Yes,No
CUST01625,24.0,M,1,98.64,1137.32,Two Year,Mailed Check,Fiber Optic,No,1,Yes,Yes,Yes
CUST01626,34.0,male,4,99.83,3118.56,Month-to-Month,Credit Card,Fiber Optic,No,1,Yes,No,No
CUST01627,40.0,M,2,89.15,1255.22,Month-to-Month,Bank Transfer,No,Yes,0,No,No,No
CUST01628,43.0,Male,2,31.94,8984.46,One Year,Mailed Check,Fiber Optic,No,1,No,No,No
CUST01629,38.0,Male,14,842.6711688520384,,One Year,Credit Card,No,Yes,0,Yes,No,No
CUST01630,39.0,male,5,149.94,3981.47,Two Year,Credit Card,No,No,0,No,No,Yes
CUST01631,24.0,Male,7,128.58,4079.8,Month-to-Month,Bank Transfer,DSL,No,0,Yes,Yes,No
CUST01632,31.0,M,1,136.15,2719.67,Month-to-Month,Mailed Check,No,Yes,1,No,Yes,Yes
CUST01633,32.0,Female,3,127.02,5150.74,One Year,Mailed Check,No,No,1,Yes,Yes,No
CUST01634,24.0,M,10,33.4,1366.79,Two Year,Bank Transfer,No,Yes,0,No,No,No
CUST01635,26.0,Female,6,49.57,7059.53,One Year,Electronic Check,No,No,0,No,Yes,No
CUST01636,68.0,male,0,20.41,3005.38,One Year,Bank Transfer,DSL,Yes,1,No,No,No
CUST01637,65.0,Female,0,59.46,5330.26,Two Year,Mailed Check,DSL,Yes,1,No,Yes,No
CUST01638,25.0,Male,11,34.12,6446.44,Month-to-Month,Bank Transfer,No,Yes,0,No,Yes,No
CUST01639,67.0,M,12,81.46,8003.6,Month-to-Month,Electronic Check,Fiber Optic,Yes,0,No,No,No
CUST01640,40.0,Female,9,108.03,7525.37,Month-to-Month,Bank Transfer,Fiber Optic,Yes,0,Yes,Yes,Yes
CUST01641,46.0,M,6,133.69,5482.62,Two Year,Bank Transfer,No,No,1,Yes,Yes,No
CUST01642,35.0,male,13,117.4,3507.77,Two Year,Credit Card,DSL,Yes,0,Yes,No,Yes
CUST01643,48.0,male,6,142.02,4538.78,Two Year,Electronic Check,No,Yes,1,No,Yes,No
CUST01644,47.0,Male,0,27.01,6923.24,Two Year,Mailed Check,No,No,0,Yes,Yes,No
CUST01645,69.0,male,0,21.58,7900.36,Two Year,Electronic Check,DSL,Yes,1,No,Yes,No
CUST01646,,Female,3,105.97,951.96,One Year,Mailed Check,Fiber Optic,No,1,Yes,No,No
CUST01647,52.0,male,4,57.62,3476.01,Month-to-Month,Mailed Check,No,No,0,Yes,No,Yes
CUST01648,35.0,Male,4,52.96,6989.53,Two Year,Credit Card,DSL,Yes,1,Yes,Yes,No
